code1,code2
K76,W53
H36,R60
M67,R32
H54,K62
B46,R18
M86,N35
D72,Q99
B35,H61
L85,R04
R54,S52
E03,J42
I74,K31
H69,I47
T43,T48
D36,I82
L21,R31
I99,T46
D09,I80
B59,H30
D64,S10
N19,Y84
K59,R63
A03,N04
H54,Y87
G82,Q28
I25,S10
H10,K50
K25,K65
D68,M45
I21,I47
I69,T56
A26,H10
A98,R40
G81,H11
D64,J96
I73,T82
J45,M15
I01,L93
J41,R23
I07,I36
I28,J47
I72,R60
H81,H90
A59,E86
G63,I24
M06,M70
I84,L83
I67,J12
S20,Y84
I42,Q65
K13,K62
R21,R79
I20,R13
L13,N40
G90,R47
I38,K58
K12,M46
F06,I25
J62,T48
K81,R59
H11,I50
D09,E66
B96,R27
J69,X95
K92,R03
G44,M87
I70,J03
D37,R23
K62,R20
F50,K22
B35,C91
I74,M70
C64,K56
D72,K75
H25,L25
D89,N30
A04,K83
A30,D24
M81,X95
J69,S11
B07,M89
N39,T84
R30,T42
A53,K85
K65,K74
H36,K21
G43,R90
I11,T47
C69,H02
B30,E87
B02,B30
A01,A77
C95,H43
I33,J39
M81,R45
G04,K27
L05,L75
D89,G93
B07,N60
B37,G51
E87,K27
H72,M19
H20,H57
I80,K65
H54,H91
I49,J41
C74,D35
F50,K80
I45,L30
K63,L89
C31,K05
H66,I50
D50,I89
D21,I11
J38,M05
E05,I83
E78,M71
E88,N62
Q21,Q23
A27,I42
E24,I25
C79,S15
B58,H54
B44,J20
J44,R49
J44,Y49
B35,Q89
D65,J43
D21,K27
L08,L90
C78,E72
L85,M15
D13,R18
T18,T68
E50,E63
H27,H50
I45,K31
A04,L23
A42,D73
N20,N28
A80,N30
J42,L98
B37,C92
D61,J18
D61,R33
C75,G51
C46,F63
K07,T42
L89,R44
E74,I42
I10,K75
C51,N30
I84,L87
G63,H00
I49,R21
T68,T69
D72,I47
I73,L05
A00,I50
D15,J70
D62,R30
C25,E41
D72,F95
I37,Q24
G25,L29
J98,L40
G60,S52
J06,S70
D69,J42
D04,Q24
I50,R36
G24,N95
D04,L08
I06,R07
I27,P01
I37,R11
C54,E67
J69,M06
Q25,Q80
I86,K92
N32,N76
H25,M93
M45,M46
D04,R11
G62,M00
I24,R04
I87,M72
A83,B00
E87,Q43
B48,R09
J01,J62
C80,T81
I25,L13
D37,I49
H54,M79
B02,R64
C10,G50
C75,C92
F39,H60
I45,M70
J30,J34
I33,N39
R07,R09
H91,M35
H34,R70
L98,R30
I31,T81
F91,H40
K50,Y46
E66,M25
I10,I70
J13,T87
F31,M65
H50,I72
C02,M54
E03,S20
C77,L25
K90,Y46
C11,C15
I51,V91
E21,R53
K91,R04
B78,M81
I74,T13
L12,R54
H81,K58
M12,R81
D16,S82
G43,K63
C25,C39
B74,I61
M23,T17
H70,J30
I10,R35
B02,I80
I02,R53
D06,N88
S42,V91
F20,T79
H90,M88
J02,J04
A84,G20
C56,D39
I28,I74
D86,K76
E07,G60
S72,W17
D30,N39
A36,N97
K13,M79
D04,S72
J01,M75
I43,Y84
I69,K56
G82,N28
J86,Y46
J96,R23
C14,D64
E87,I33
G23,I44
I10,I47
R51,T58
I20,K07
D10,J18
A46,L08
D44,K85
H68,J31
E71,I67
E67,J98
G45,L12
D32,Y51
F34,K06
K52,N90
G20,L10
I13,M13
C06,R04
J38,R59
H66,N95
A04,G30
J39,R60
G93,N34
L03,R40
M93,M94
D72,L98
G47,R18
C05,H68
H49,P96
K27,K75
J45,L27
I72,Q68
D83,J32
D75,R68
J06,K29
E23,F60
C48,E86
A17,K22
H01,L10
H11,R26
F41,K85
E22,G41
C43,G81
C92,H70
T48,Y52
G63,H61
K66,T79
B88,H20
N19,T73
K70,T85
C10,K01
B45,G56
I08,N30
I26,M13
I60,I61
C16,D68
B83,Q03
J01,K82
J41,J64
G61,M21
N17,Y49
J35,N17
K07,Q62
I61,M19
M15,N63
E83,Q61
S44,Y87
A00,N95
A81,D59
D50,Q28
C49,D15
C32,D69
C76,H54
C22,E87
D32,R06
D13,K44
A79,L27
B46,C31
D68,L08
I33,I40
L53,L66
E22,J13
I72,Y84
D84,J42
A98,D83
D64,R61
I49,S01
J33,L50
L51,M13
E25,M81
F43,I50
I25,R61
K91,M15
B66,T58
B90,R09
I42,J30
I70,Q73
M81,S34
A40,J13
I67,Y35
K81,M31
J37,K25
E24,R00
B37,C13
I42,R47
A04,C23
K67,N73
C80,E22
R21,R27
E29,L40
G92,T13
A88,M93
B96,T79
C18,M10
F20,K82
B01,H11
I21,N42
K75,N28
J69,W91
L52,R04
L08,O42
D30,I40
H54,N36
M54,Q04
G36,K59
C60,H16
E22,R60
J38,R13
I27,R12
C17,E88
I50,J02
F10,H31
D13,E23
A41,C81
H60,S10
I20,L85
I02,S37
L60,Q84
A41,L55
F10,G00
C13,F91
B96,J38
I95,L30
A40,R60
J01,R23
R09,S10
C83,C85
G70,R07
D68,S72
H60,J96
C05,D10
D25,K82
E83,M30
I79,R13
J41,T18
K44,M19
K82,M10
J01,M48
I67,M41
B01,J34
N26,Q85
F07,I60
K44,M89
I95,K31
A42,I77
A78,N41
I38,M47
I21,M35
N32,R09
G80,T85
K13,N36
B35,L53
K20,R64
G41,M25
A41,A67
C53,I87
A36,M23
F03,S41
J42,M35
D02,E87
E04,R25
C76,D27
K26,M51
C15,C78
K50,L60
C51,D00
D35,N39
B83,I12
E21,M11
J41,M24
D47,L03
K44,N60
J03,M40
G62,I51
H92,J02
K66,K82
K61,M19
C62,G83
B34,H83
G44,N34
G72,I07
N50,R60
R53,T68
K92,S42
F98,K56
C70,G81
E83,L93
E86,Q63
D28,K62
C79,J96
D51,E34
J12,M10
D86,I43
D72,E73
I69,R20
J33,S80
F33,F63
D68,R17
D01,I44
D47,D53
C60,C67
F33,I01
J42,S22
G52,G92
R82,S14
B96,G63
D44,I61
F20,M48
G72,I95
C00,I73
E22,K21
N34,R42
G54,S42
D35,R11
K44,T84
C32,G04
I65,K20
L29,R79
F34,G24
G52,K92
A51,C60
C11,J14
G71,K59
T68,T73
M62,R21
G47,K44
D41,J44
I12,Y84
B77,K92
G37,K20
C22,R18
C67,J37
E87,J02
F43,N73
M05,R23
C46,I77
B35,L82
K76,M93
B39,I83
C07,I67
E06,G24
B07,C21
J47,K91
J46,T79
M21,N17
H40,M25
D04,I25
B96,K82
N39,T46
G47,G91
C78,M93
C55,K91
M81,T67
S27,Y43
A69,G93
B36,E22
C67,I87
F73,Q16
C13,T66
F40,F41
E50,M85
C95,E16
K41,L89
D73,E80
L30,L89
H02,Q75
F70,F91
D58,J06
D57,K04
R13,R63
J39,Q68
C34,M33
M53,R09
T17,T79
H50,R29
C32,G95
K22,R51
J41,Y36
I82,K22
C07,L58
H61,J32
H90,I70
I25,S70
A31,T85
F60,Y52
C53,N80
G51,L30
E88,J00
E74,M08
D89,G60
C90,K52
D50,N28
I70,J43
H91,I71
K59,N17
L93,L98
N25,R25
I48,T81
E03,E50
E40,H01
L25,Q43
K63,N90
D12,R04
B58,D68
D72,M35
K37,Q64
C67,C85
J00,T66
J32,J34
J06,M71
I05,J43
F40,F45
B40,H73
D64,L21
F48,I01
H43,N94
I74,L89
K22,S15
K40,S05
F39,I70
E22,H93
J38,M31
D05,J70
D14,J02
T18,Y60
G63,R44
D45,S30
F34,J46
N19,T85
P13,R47
M79,R23
A39,J03
A18,B19
C48,L90
B00,H20
D18,K92
J05,J20
F90,K90
C93,Q04
I27,N25
J41,R40
F48,I42
J15,R45
J18,M08
C21,E40
H05,H73
I67,I80
J15,S11
G81,N89
E14,J13
B08,K14
I09,K06
J43,M60
G41,I67
M21,R82
G90,Q28
C15,D65
C66,Q61
K75,T78
J96,T18
R64,T45
B96,I45
D47,D58
B35,J18
G50,N34
B35,R33
K92,S06
C63,N21
L40,N61
I47,T52
K06,N95
K91,T48
F31,I95
D40,K92
A04,E16
A20,J98
J15,Y89
A41,Q16
C64,D12
I06,I07
F91,K81
J42,K50
J20,K22
D06,N81
A53,T59
G81,O90
B02,M70
T84,T85
G03,M67
J06,R78
N20,N23
I10,M35
N19,T75
E14,R60
I06,I95
A79,K75
N95,R20
G57,M10
B46,D50
F45,R63
D68,I25
J01,Q05
I67,K04
E22,T69
J03,L57
G41,L58
A59,J06
H81,O20
G41,M76
I67,Q40
E03,H54
G43,H04
K59,R82
D47,F91
D64,G03
I25,K29
G03,I51
A40,T69
E86,R47
G95,T90
G61,I10
J12,Q27
I87,K51
I85,M10
J41,M12
F42,J30
C15,C38
C43,J70
J01,J64
D75,L94
H61,R05
E23,F41
H91,R81
C10,C30
H40,I67
K56,R94
J43,M51
I89,K56
D89,L03
A40,Y84
D12,M15
E41,Y83
G37,R64
A41,G92
E53,K11
H01,K11
L30,N32
E73,E74
I49,R32
R11,R23
H10,J32
G54,G70
C32,C95
I77,M10
J69,K86
I45,L89
E85,L29
E03,I08
A41,K92
G45,T90
C34,Q31
H04,J15
I31,J12
A04,J37
R18,R35
I26,N28
I83,L72
G92,L89
N50,T69
I49,I82
B00,R63
I73,L60
D38,T17
I77,Q98
J46,M48
I84,M81
L08,W17
H83,K03
R27,R63
E34,R51
C19,E86
E41,K81
C16,I74
J31,T70
D59,H05
R64,T17
E31,M86
H66,M32
D10,H34
K83,L89
G54,K76
J42,K51
I84,N64
I79,L85
S06,Y53
B06,N19
H40,M76
B37,I60
K58,M81
I47,T85
I73,P23
E21,K59
G83,M10
A75,J15
B85,Q60
I42,M13
J31,K20
C14,D14
C34,R27
L56,N40
C31,G81
C67,C91
C24,K29
D12,E65
C48,E34
K58,N64
M54,Q67
G62,J15
R04,S22
F60,Q45
J96,Y36
I02,K59
N89,T37
E16,J13
G37,I21
T68,T85
C76,D68
J15,L72
I67,J14
A98,E86
A41,R48
F03,L84
D56,D72
G93,I44
I07,Q21
E24,K90
A03,M93
F41,H26
D64,S85
K13,K52
K05,K76
C14,I69
K27,M35
D32,G30
C63,N50
C92,J36
B25,B38
I07,K92
I44,R94
L57,Q05
G91,S10
A41,B45
C67,N20
D10,E54
A41,B96
F48,H47
H61,R55
N17,T57
R11,S49
R57,T41
E73,I69
F33,I77
G91,J96
D47,T66
L50,L82
B68,H40
M20,T14
G93,H66
T38,T68
I73,N32
N94,N95
E16,R60
G63,L01
D37,Q44
B19,G41
C72,C77
K62,N99
C57,K56
G00,J15
R15,T17
C95,H61
H02,K03
K08,M54
C67,Q89
I84,R06
J96,R40
E06,E88
G60,T44
F63,T45
G20,G45
G56,S14
H54,L28
E22,G25
G43,N30
N20,R07
T68,T75
J18,T28
D28,N36
I26,R19
B15,R63
F03,J42
M54,T40
K58,R06
D69,H54
L93,M35
B02,E40
R23,S02
C88,H10
G90,N28
G62,H81
I95,J35
J96,Q22
H54,K22
K26,T69
D32,H49
R63,T45
J67,M86
I28,S04
M20,S01
D52,R31
J02,M05
D29,D58
E14,G83
D64,Y44
E67,K86
I51,M60
D75,K83
D45,I73
D30,D62
I25,Y44
D64,T37
F40,J45
C63,N30
D31,G20
J04,K83
G70,I95
H36,T85
K60,K63
I86,R34
B71,L60
D72,K51
R42,S00
K22,S10
D41,N15
Q04,R94
B59,I26
G00,R13
G57,Q27
D69,I08
C64,S35
L03,T68
E63,K70
H61,R15
C85,J86
D47,I26
R44,S51
J47,K29
A05,J86
A53,Y36
D68,R00
K65,K85
K44,T46
I84,L94
H54,R26
G24,N39
L90,N80
Q43,R53
E55,E72
I70,M20
K61,N35
E21,R09
C01,P03
J41,K25
M81,M84
I85,Q27
C46,J69
E40,K13
G93,P39
B19,N19
F48,I77
K58,L94
D69,M10
D11,D15
K29,R18
D07,N43
H01,W53
A04,H61
H31,H72
I49,Y61
I02,R09
E16,H53
D72,I71
C21,L89
M87,R32
A27,K20
J20,S51
D75,L23
I69,S05
H83,H95
E41,F22
R04,R59
G44,I44
C01,R63
H11,N39
G24,R11
I77,Q27
G90,Y58
E14,T69
I09,J46
D09,L89
D64,M71
C43,M25
J96,Q33
H15,J18
K59,R30
K13,R26
I12,I42
D01,K66
F34,H65
M54,X95
F22,H04
C32,C80
I87,T45
G54,I43
I24,I70
I31,I35
R05,R42
H46,L27
J31,R64
F68,G92
L90,M95
G44,H66
M79,T18
I10,K51
K40,M40
R63,T17
M77,Q61
G83,Q27
K41,N90
F45,H90
E63,K66
D37,I85
E54,H05
R06,R20
A23,G21
C00,I02
K29,Q84
A69,H83
B88,N17
I83,T67
C76,T15
E22,T73
C24,C64
A41,A80
F60,J41
M10,Q82
Q74,T85
H26,H43
D51,G56
K12,M05
A58,N75
N62,Q79
A02,B00
B37,R07
G03,J15
A52,T45
N43,N50
A40,T73
B85,J32
D12,L71
B66,C91
G23,R79
J02,S90
B37,R94
J18,T70
H66,N39
L85,T49
E53,T19
G35,Y52
S10,S52
J02,R59
J18,K20
I21,T45
I99,S36
E87,F25
I43,I77
A81,K59
E16,G83
K63,N04
H02,H95
C02,K14
J42,T45
F24,T19
K31,M10
D73,Q45
D64,R78
I47,I48
I50,L42
A30,E03
J15,K08
D12,M88
J15,T67
M30,N32
M62,R32
I25,R78
H66,L08
E03,F48
I67,M70
A27,A28
G30,R95
J12,J47
E23,J45
D58,R55
F60,R21
F91,H02
H66,R11
B07,D12
F70,T43
H11,L70
Q06,R32
T57,T59
B00,H90
H10,K63
I43,S25
E53,E72
K03,K04
A22,R47
E78,L40
K03,Q37
D62,D69
K03,Q40
A00,N39
H10,R15
L60,R31
D83,J44
D64,F84
A19,D12
D67,N45
J21,K22
J01,M12
J62,K40
I83,K35
B41,R32
D89,T66
B25,I27
D35,D62
I49,L20
K75,R07
K22,L13
C34,T79
H47,R45
E86,M13
B24,K51
J15,S27
C10,J13
D75,G30
D67,K02
G03,R13
I15,Q45
A00,Q24
A32,G93
I80,K12
I87,T17
I48,J12
Q27,R55
I87,M86
R11,T18
L84,R60
G00,M31
B02,I10
J69,R53
G95,N19
D33,R63
J13,N41
G96,Q76
I78,N25
G41,K27
E16,T69
B00,E22
C23,K27
C34,J38
A39,J43
A19,D64
K27,K51
E40,K28
G80,K20
I47,J12
I80,R44
C79,G03
J14,K52
B37,D47
H91,J32
K07,M94
M81,R53
J45,M35
D06,D09
F33,T28
C41,P11
G36,G81
C11,J35
F22,N30
F60,N85
G50,I44
M79,Y36
E16,Y84
J02,R13
K29,K44
L89,M00
E07,T43
B37,G90
H60,L41
D51,R55
L74,T67
M33,R53
A04,C94
D50,E67
G45,N19
R33,R64
H25,R60
C60,N19
E65,L90
J96,K25
N45,R15
I21,T17
E73,N89
R64,R90
K10,M77
I21,M86
F20,Y51
I50,R54
J06,M94
F22,G93
I24,R30
D32,E16
N80,R64
E75,I67
H54,S51
A27,R64
D04,Y63
C83,J18
H26,H49
G50,H66
D69,Q27
E22,T52
M05,M12
C92,H21
E21,N26
K91,L98
D64,F71
I08,J00
I30,R94
M22,S83
D72,T45
A41,N33
E30,L72
H40,I11
F45,K58
A05,I20
G82,Q79
I38,L30
E83,N61
L29,M75
M79,R40
H40,K27
C91,H81
C51,N82
I28,I50
R42,T42
Q27,R15
I26,J45
D15,Q43
B46,H54
G60,N32
G81,I62
J01,K41
C43,L58
I67,T13
C08,D28
H83,J31
J41,P25
A54,R36
C80,Q06
B37,B39
I38,K31
H11,T51
E86,F60
C91,H66
I49,J69
J14,L28
H61,J04
I31,Q06
C26,J98
C19,E34
K07,N95
K50,M19
D69,F48
K50,L29
G23,N45
A27,I21
I44,P28
E86,G35
J41,T68
K90,M19
I27,L87
H51,J35
F42,F60
J69,T39
L22,R13
I65,M21
J30,Q45
J13,T59
K76,M60
K11,T90
K22,R61
A53,D51
C75,I99
E40,E55
A41,C75
C77,J13
F34,J43
Q70,T79
M20,R32
R79,T78
F48,T28
R11,Y36
F43,N39
G37,M21
G93,I12
M81,T39
I70,K62
H36,J12
D15,I33
E63,R79
N44,R31
G25,M25
A36,K27
B85,R55
E87,R54
D73,J41
E74,G40
H25,H53
C95,L53
H05,T46
I10,T45
S50,S80
D50,R07
K85,R44
L21,L87
K31,Q27
K12,R13
E86,Q28
T66,Y46
I70,Y87
C01,H90
J44,Q21
G50,P39
E32,G70
E34,L13
S03,S72
I12,I77
L60,P01
R09,T37
S36,T43
C65,D35
J44,K92
F43,R11
I79,T87
D62,G95
G93,K66
C77,R60
G03,M31
E22,T85
B44,C92
J14,R26
M19,T90
K73,K76
G54,H83
K90,T84
B00,N17
J32,M43
H35,I61
C92,D59
H73,J15
B37,P26
A40,C51
C70,I67
D28,L28
J01,K25
D71,J20
F03,F39
D72,M86
H02,H10
D59,J98
E55,M93
J03,T41
A40,T85
E01,M12
A84,J13
F40,Q12
J47,K30
B39,D89
R11,R40
L28,L40
M84,S10
H70,Y89
I12,S25
C79,Y44
C21,T91
I77,J47
E41,N95
I15,J41
B07,S35
D12,K75
E03,S00
D73,R21
K86,T18
D68,Y63
C01,E22
G90,J45
B26,E86
F90,G91
Q03,R26
N17,P96
I45,K03
E67,L60
C18,T53
F60,F63
D68,K90
K66,Q72
E27,J46
G43,G60
C67,J18
I80,L82
J02,M31
C67,R33
H44,Q67
C70,R43
C53,R00
K13,M32
B38,D75
B67,R30
R04,T45
G63,M87
A28,E87
I30,I99
L29,R23
I80,L01
C48,C76
H18,M32
A87,D18
E05,S10
E40,I60
R26,R63
K62,N89
C40,H25
C24,M54
D41,D72
B85,R15
F63,R90
H53,T90
D12,I70
M54,T82
H54,I79
I31,K04
C10,T27
K66,L94
L57,L94
D30,E27
G71,M62
E87,F60
I20,K85
G91,L21
D72,H27
T85,W53
C90,N39
C16,S04
L53,R18
C61,M10
D64,E63
K52,L25
E83,K26
I10,M86
R63,R90
C56,M33
I13,S30
E27,E50
C40,C90
E87,Y40
K40,N89
F33,H36
G80,I21
B15,N17
D50,E78
M45,R13
A36,I33
K14,R18
K91,N42
D37,E86
C52,R57
C54,Q50
E32,S88
I08,I26
D09,N90
C38,N81
S57,Y63
B75,N35
C31,M25
L30,M19
R27,R82
I97,L25
I82,N03
D64,H15
A41,A44
A98,J06
K60,N50
N25,N28
L30,M89
C72,D48
E23,E78
C52,N13
D55,N25
B96,L94
I26,S30
L94,M71
I42,Y89
G63,H34
O88,T17
G82,I95
D57,L89
A87,B58
E24,I31
A04,L82
K22,S70
D61,I44
A30,J45
N48,S38
D75,E16
I35,R04
C65,C66
A87,H44
E53,M93
H01,M93
K30,L25
J45,K51
G44,K66
B44,N28
A88,H53
G25,I67
J96,T68
C57,D64
L30,N60
D32,H61
G90,I13
E04,F45
H25,Y84
C92,R53
I70,M79
E34,I15
J30,J41
B44,C71
C15,K29
K91,M35
Q39,Q43
D58,J04
I44,I83
G35,J41
A31,R64
C80,J14
H91,K63
C95,J18
K86,Y36
K35,R09
B35,C60
C95,R33
D75,I24
N17,Q21
H91,Q34
G52,J42
G57,I74
H91,R15
F20,S82
C60,K40
F20,K83
S44,S51
D61,H66
I50,P21
D53,I44
H02,J63
T90,T91
D59,I06
E63,K02
D33,H60
G20,V91
N20,N43
L82,N30
D69,S00
K81,K85
B45,M05
M08,M46
I87,R90
H10,J44
D64,T78
B78,C91
I26,M65
J47,M54
R13,R30
D57,M61
G72,S80
I74,N04
I36,R04
K56,K80
E83,F33
A31,I80
K52,M93
L13,S72
A01,L23
F63,K63
G25,M76
E86,N28
G41,J02
R00,R07
A42,K00
A41,A75
H47,K08
N19,R64
F31,F42
D53,H66
C76,I84
J30,R21
K60,N30
H70,J45
F48,H36
A50,R26
G35,R21
E25,N80
D69,T15
C04,K06
K14,S41
C55,I11
G05,N39
J06,L40
G47,P11
A87,H05
G57,T42
I73,M19
D69,J47
F60,N83
F03,H54
C48,D07
I43,K20
Q61,Q62
M15,M23
J04,L90
F41,F95
N40,Q43
G72,R51
D01,D55
G54,K61
G58,M45
D75,J37
B58,J01
F84,J41
B54,I33
K66,K83
D58,D86
E54,J98
G93,R79
I21,R90
E56,H91
E27,I08
D33,M88
H50,M33
J42,R90
A38,D32
E03,I74
K38,M14
A66,I25
I73,N60
K08,R25
J01,K65
C02,Q28
E14,T85
K22,K29
C91,D75
I67,L89
S82,T79
A48,T68
H20,M30
I13,I38
D65,K52
I77,T42
G63,M00
A46,E87
F03,I08
L23,R90
A52,D36
M31,R05
C09,J98
H61,S73
F01,N45
A40,I48
D10,H66
I73,T84
E40,H91
K65,T18
D73,I01
F66,I12
I12,T28
L90,R33
C77,Y84
D42,R90
D75,H00
I46,R03
R55,S51
E16,I42
A57,R63
F03,M10
F60,R32
J18,K00
E40,R94
C31,I67
E03,T42
B96,K83
K14,K44
L71,L72
I95,K03
D62,R03
I26,I38
E86,R19
E86,F41
F20,K65
E05,F03
H90,T45
G37,I10
L21,R68
G90,M65
S82,S93
H20,L93
N40,R36
K29,P15
F98,I69
K31,T15
I72,K20
C43,I11
G40,S52
D68,I72
S06,S25
D00,K56
I36,M15
I45,N04
B19,T81
B83,I45
K11,R56
C46,H57
D27,K76
I42,J45
K10,M30
E21,M62
Q84,T48
I70,N36
B46,D68
D59,T82
H70,H72
B45,R59
H70,I13
B25,B59
J15,R53
H91,S71
J69,K59
L98,R03
K11,N19
I37,R18
A41,B44
A41,L84
H44,M06
I31,L30
C15,Y44
G81,Q04
I02,M62
A19,I69
L27,T79
M75,R05
D65,N13
D74,K92
F31,S80
E86,F45
C57,S35
T39,T73
G81,H44
C80,K31
E24,L51
F10,R25
G91,T37
I13,I73
M15,M25
H61,S83
K70,M70
I31,K31
B45,J15
F20,G30
D41,T66
A30,R07
M31,R55
G45,Q23
D26,N60
I21,K63
K10,L93
D84,J47
N82,R39
G92,K11
J69,N63
K63,L25
A07,C11
M32,R70
M19,R56
A27,M21
J42,K63
D72,R90
I47,I80
J42,Q34
C54,L50
F31,R51
R09,R34
C77,E06
K90,N35
I62,R21
J31,K09
H54,T38
D68,Q64
L92,N61
C14,D61
J44,M42
G44,R79
K92,L12
A24,G80
J13,Q99
L60,N25
K41,W53
M81,N63
B37,Q01
I37,Q84
J20,T57
A41,J42
I26,I73
G56,R55
A48,E86
D75,Y41
G23,M75
C18,K81
B02,L10
N82,R15
L29,T18
C08,D34
K90,T46
A53,E86
C48,D21
D69,I74
K00,K22
K56,S51
A00,E56
I42,O82
G90,I38
K65,Y36
H90,M86
D75,H61
M13,R60
E28,M24
G81,H05
C85,O87
L74,R53
T51,T68
H26,H61
J69,K05
F42,R45
M46,N30
I84,J37
L73,P08
B96,K65
R53,R55
B25,I97
A20,E53
I69,N89
D50,I95
I47,K04
B45,R13
I51,S01
M25,M96
G93,N45
E41,M45
E34,K29
B86,E41
E73,H46
M75,R55
I83,S37
K22,Y44
I50,X95
D18,D25
F39,T17
R18,T45
G57,I84
M31,M46
G51,K03
G93,K02
K76,Y84
R42,S04
K05,L12
J15,T39
H53,N19
I12,K20
B94,C71
G00,T87
J18,M21
D40,D50
E87,H74
E40,I99
D35,E87
P28,S44
B25,K81
D64,M85
C71,H70
I50,R45
D69,T42
I84,I87
I10,R90
F90,P15
L94,Q18
E16,H47
B26,E34
F34,M96
D59,L05
F50,K92
A98,G56
A46,Q84
C32,J31
G56,M46
C57,N99
K63,M93
E78,G51
A32,K61
G95,T81
G81,H33
L05,N32
I20,N41
B96,G30
J20,J96
I98,K29
J96,Y56
I77,I84
B37,S98
C79,E63
L90,N87
M89,S36
L58,M25
I85,N48
I83,M11
J14,J39
H00,R31
H54,I36
C14,J41
A98,R05
E40,H80
I27,I97
J98,R94
G30,K26
H36,I80
J32,J41
I72,R64
D72,K63
C13,R04
H65,Q78
D66,R31
G32,M62
C54,C78
M33,R09
E14,I48
E67,N63
I69,T23
I77,N48
I35,L27
C02,E03
D61,K70
I37,K44
R15,S06
D66,I12
E03,I84
L08,M67
I47,J14
D45,R09
R04,R90
J04,J06
A41,D50
L03,R44
J60,T75
K58,Y85
C32,D00
J15,M11
G80,M21
G93,R27
H65,J38
J39,K20
H60,T78
L12,R53
C11,K03
D24,L90
J15,Q91
C24,I81
E04,I13
D53,K70
A22,C71
F51,F63
R09,T78
K31,T42
H36,K04
D73,I82
E87,R45
J00,R04
K92,T48
J12,S04
J32,R21
G23,M48
F03,F48
C41,L87
A41,K06
H91,J44
G60,M19
I25,L40
E31,N30
G43,H52
C04,E50
J96,Y60
K28,M25
I35,M88
N28,S88
J47,Y43
Q25,R48
E87,Y89
K44,M40
A39,H91
M76,M88
H25,I42
H40,J30
B35,I44
D38,G93
I10,K63
K58,N80
J99,M89
E31,G93
A24,H71
L29,R40
F63,J44
G25,K27
A98,R55
D16,G57
G43,I26
E78,L68
G95,H90
E50,E55
I15,I82
F06,I12
D61,K66
I20,T59
I50,L72
A53,Y56
G70,R51
D31,J13
K20,L10
B45,M31
D58,I51
B35,H66
O66,O71
D32,L82
K03,L89
N39,R36
A06,A07
A41,B88
E86,J45
I07,K06
D01,G63
F60,L20
C25,C48
I49,R42
G45,H28
G51,H95
A18,R06
M08,N51
E27,J43
G45,H90
B73,K31
K07,L08
D68,I31
B07,N89
C38,C79
E01,E86
F22,J00
F39,F50
K07,R11
L72,L84
D75,R71
E04,R07
A40,K20
R11,R90
E72,S06
I73,N35
C19,R15
C92,K59
J44,R34
B37,C79
M77,N99
G57,J01
F70,R63
E16,I48
F22,F91
H92,L72
J13,L98
L13,R00
I50,Q26
I70,K52
N33,R31
D47,H20
E24,R31
C20,Q25
C77,L92
D01,K82
I40,K76
N84,Y58
D39,T45
C90,D62
E83,M43
M85,Q65
L08,M05
E22,Q71
I48,L30
P03,R26
R26,R82
I73,T46
I05,K52
I85,J01
J00,M15
G90,I07
E29,R94
C10,T85
D69,I84
E88,R63
G44,R27
A17,K92
L89,Y42
D51,I51
S71,S73
C91,E14
G83,N40
G90,I95
C90,E56
C75,C79
I37,L51
I77,J01
A02,K28
D10,K66
M86,O87
E87,L72
I84,N20
J69,N26
D13,I27
K91,T45
K27,K63
I12,I21
G72,L13
M35,M49
L40,R21
A07,M30
A27,I10
C92,D48
D69,N48
B78,J18
I83,N76
K81,Q96
I95,J31
G35,R32
K58,N20
N18,S06
G83,Y83
A87,J98
D50,S98
E41,L08
C00,C03
G83,I97
M14,M86
G60,T56
G25,I33
E23,E28
D32,J18
C93,D59
D32,R33
A59,I51
I84,Q89
M84,S85
G83,J01
I28,N39
G35,I82
E72,K76
Q24,Q99
E86,H72
E86,I13
I65,M77
S73,V91
D58,M05
I70,L28
I80,M00
C92,K05
D27,N62
D47,G58
E58,F22
F60,J69
H65,I45
H81,R03
I60,I71
D64,N75
C12,D69
J14,N03
I10,S71
G96,M48
H25,H47
A07,L93
H61,R13
R70,R79
H47,R53
E67,L29
G04,J45
I28,Q24
D31,H53
G50,K02
H50,J38
E83,Y52
D65,M32
D47,R04
A31,E40
N19,T13
I70,K22
I47,M70
C18,H02
I51,R32
N25,R07
G95,K58
I01,J41
J42,J44
C67,N34
A52,H04
E04,E78
I80,R50
D64,S50
D52,L87
I73,S45
C80,D35
B02,K11
A46,L51
D12,K51
D25,L90
K44,L57
E41,S72
A87,M06
F84,R32
I83,K59
G52,H54
D35,K44
H91,S73
B44,R07
I77,S04
C73,R06
D21,J45
E29,G90
H10,S90
F20,F80
C52,N39
C67,I72
A59,T92
D59,I86
C94,R53
C76,I50
I42,I73
B19,J12
E27,T15
G45,K58
H60,M85
I33,L84
D35,G91
K92,T90
F42,K08
I70,R26
J36,L04
C19,D21
B96,E16
G62,K85
M67,M77
I79,N41
R23,S30
I70,Q80
A69,A84
G58,I25
F03,T15
J15,K59
B88,C22
I05,R26
F20,H00
E22,R64
G93,T79
F22,H52
N17,R34
E25,J18
G72,N00
R25,R60
G52,I08
I51,I77
A67,H91
K22,Q18
D84,I84
K70,L89
A04,M00
A52,N50
D35,E23
E86,S30
D61,R79
D72,N21
I50,K08
C12,T17
I95,Q90
A40,R64
